Cluster_Label,Gender,Age,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction,Have you ever had suicidal thoughts ?,Work/Study Hours,Family History of Mental Illness,City_freq,Profession_freq,Sleep Duration_'7-8 hours',Sleep Duration_'Less than 5 hours',Sleep Duration_'More than 8 hours',Sleep Duration_Others,Dietary Habits_Moderate,Dietary Habits_Others,Dietary Habits_Unhealthy,Degree_freq,Financial Stress_2.0,Financial Stress_3.0,Financial Stress_4.0,Financial Stress_5.0,Financial Stress_?,Combined_Stress_Index,Well_being_Index
Cluster 420,1.0,0.7524940075237583,0.6216602754074891,0.0,0.6959108560127624,0.5555431426866422,0.0,1.0,0.6589255685011374,1.0,0.032009605390487736,0.9988889287122327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03405612702053687,0.0,0.0,1.0,0.0,0.0,0.31083013770374457,0.27777157134332103
Cluster 421,1.0,-0.21859889918310912,0.80263084575247,0.0,-0.08815979782317172,-1.1832164613003648,0.0,1.0,0.4071887391993372,1.0,0.04095731335794412,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.036360703917422264,0.0,0.0,1.0,0.0,0.0,0.401315422876235,-0.5916082306501823
Cluster 422,1.0,0.9805239208395409,0.17619425609676678,0.0,0.6679167578515356,0.6064060996830118,0.0,1.0,0.6215799949233977,0.0,0.03350582967800983,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.032819336500208116,0.0,0.0,1.0,0.0,0.0,0.08809712804838339,0.30320304984150587
Cluster 423,1.0,-0.03460234843865004,0.9474073020284548,0.0,0.15684098449235914,-1.0975029596953714,0.0,1.0,0.11948950571156558,0.0,0.036717321959786345,0.9988889287122327,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03833195942797746,0.0,0.0,1.0,0.0,0.0,0.4737036510142274,-0.5487514798476857
Cluster 424,0.0,0.0741228860921667,0.6216602754074891,0.0,0.5535384201141431,0.9763185142020638,0.0,1.0,0.546134391736045,1.0,0.04668780200123157,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02709906129138413,0.0,0.0,1.0,0.0,0.0,0.31083013770374457,0.4881592571010319
Cluster 425,1.0,0.06840426757641038,0.06482775126908624,0.0,-0.6809374475573896,-1.0325114035333436,0.0,1.0,0.3103668817755679,0.0,0.040665760532431934,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.042637016042987114,0.0,0.0,1.0,0.0,0.0,0.03241387563454312,-0.5162557017666718
Cluster 426,1.0,0.2641081012267372,-0.3033004174668579,0.0,0.3921114003954204,-0.04036977323378744,0.0,0.0,-0.14723165866772264,0.0,0.031329024447550625,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0388476717282136,0.0,0.0,1.0,0.0,0.0,-0.15165020873342894,-0.020184886616893733
Cluster 427,1.0,-1.2408019588745482,0.0787485643725463,0.0,-0.5686203027813062,0.5310535707995012,0.0,1.0,0.8117657862915161,0.0,0.037176086878606455,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.03937428218627315,0.26552678539975055
Cluster 428,1.0,-1.3726123534137076,0.27876866843805154,0.0,0.10579990210673583,-0.8480960038973834,0.0,1.0,0.39772494862408153,1.0,0.033077478830224855,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21791333643955413,0.0,0.0,1.0,0.0,0.0,0.13938433421902577,-0.4240480019486917
Cluster 429,0.0,-1.1692477446961476,0.9836014160974509,0.0,0.7027258986362822,-0.8403624548803915,0.0,1.0,0.8207563873380088,1.0,0.030615390129385987,0.9988889287122327,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.49180070804872544,-0.42018122744019576
Cluster 43,0.0,-0.5354818476874553,-0.174610234110427,0.0,-0.16414752307541583,1.2167615836394476,0.0,1.0,0.3892075371063515,1.0,0.03813841797785021,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03488763843589832,0.0,0.0,0.0,0.0,0.0,-0.0873051170552135,0.6083807918197237
Cluster 430,0.0,-1.4452425708128362,1.104248462994105,0.0,0.15491005574902855,0.4086057113637965,0.0,1.0,0.2948062261181764,0.0,0.03820651589548756,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.5521242314970525,0.2043028556818982
Cluster 431,1.0,-0.04482437903556444,0.6940485035454815,0.0,-0.16482902733776783,0.8494180053323335,0.0,0.0,-0.44691836021748477,0.0,0.033468334468298576,0.9988889287122327,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04194831726461411,0.0,0.0,1.0,0.0,0.0,0.34702425177274077,0.4247090026661667
Cluster 432,0.0,-0.1303177258461212,0.292622874780251,0.0,-0.31445019039049443,0.24163135758783547,0.0,1.0,0.7913326020949413,0.0,0.04334155504364454,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04032113544317405,0.0,0.0,1.0,0.0,0.0,0.1463114373901255,0.12081567879391772
Cluster 433,0.0,0.13130907124972974,0.12051100368292647,0.0,0.8430109298711942,-0.2978242469191153,0.0,1.0,0.35186196352861193,0.0,0.04086426458384448,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.033616109706572375,0.0,0.0,1.0,0.0,0.0,0.060255501841463235,-0.14891212345955765
Cluster 434,0.0,0.5945171710259903,-1.2867566482304917,0.0,0.1824283717970282,0.04126213305668237,0.0,0.0,0.12929743412592146,0.0,0.037678675576958746,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.033804588300842875,0.0,0.0,1.0,0.0,0.0,-0.6433783241152459,0.020631066528341156
Cluster 435,0.0,0.6188212997179546,-0.6033712776969972,0.0,-0.8822433219752004,0.26731971970721413,0.0,0.0,-0.6855150802974876,0.0,0.029204908564071277,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.030848080989652932,0.0,0.0,1.0,0.0,0.0,-0.3016856388484986,0.1336598598536071
Cluster 436,1.0,0.4312301887635916,0.156307380234681,0.0,0.1170216640206514,0.8284269437147841,0.0,0.0,-0.23499704983586728,1.0,0.03667303271260113,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0335907059142785,0.0,0.0,1.0,0.0,0.0,0.0781536901173405,0.41421347185739205
Cluster 437,0.0,0.27856349803045455,-0.36545192647422503,0.0,0.29518634974980784,1.176687738733217,0.0,0.0,-0.6062971969507672,0.18181818181818182,0.03975745411536239,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03586055892424836,0.0,0.0,1.0,0.0,0.0,-0.18272596323711252,0.5883438693666085
Cluster 438,0.0,-0.29015311336150984,0.621660275407489,0.0,-1.1216610116799248,0.11473084871810524,0.0,1.0,0.6049819622221803,1.0,0.03674778681767672,0.9988889287122327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04135335651051929,0.0,0.0,1.0,0.0,0.0,0.3108301377037445,0.057365424359052605
Cluster 439,0.0,-1.4498889483568882,0.4242378350311462,0.0,0.3342179575026931,0.842739031181295,0.0,1.0,0.20285689723359032,0.6363636363636364,0.034938467503608475,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21791333643955413,0.0,0.0,1.0,0.0,0.0,0.2121189175155731,0.4213695155906475
Cluster 44,0.0,-0.07313154068855812,-1.2715703066630806,0.0,-0.09379531383877462,-0.24130985025648236,0.0,1.0,0.2688718000225239,0.0,0.03698792157987164,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04355509728077015,0.0,0.0,0.0,0.0,0.0,-0.6357851533315403,-0.12065492512824118
Cluster 440,0.0,-1.3197903771234323,0.5558527952820415,0.0,0.17809152649115217,0.3752108406086043,0.0,1.0,0.37449564448481765,1.0,0.04095975706312249,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21791333643955413,0.0,0.0,1.0,0.0,0.0,0.27792639764102073,0.18760542030430216
Cluster 441,0.0,-1.3065150127118552,0.36313088920037345,0.0,-1.1617724054069263,-0.6409473695136725,0.0,0.9285714285714286,0.16957999725631154,0.35714285714285715,0.03217242597551543,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.18156544460018673,-0.32047368475683624
Cluster 442,1.0,-1.2082773160661844,0.1610079145293558,0.0,-0.595106036613621,0.10805187456706672,0.0,1.0,-0.09138095519708521,0.0,0.037261616559849546,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21791333643955413,0.0,0.0,1.0,0.0,0.0,0.0805039572646779,0.05402593728353334
Cluster 443,0.09090909090909091,-0.09314670549370517,-0.4970668867251203,0.0,0.3212074215850646,0.9763185142020638,0.0,0.0,-1.219292722848008,1.0,0.030917757916790176,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.024192681265904417,0.0,0.0,1.0,0.0,0.0,-0.24853344336256014,0.4881592571010319
Cluster 444,0.0,0.681726103391274,-0.8261042873523584,0.0,-0.07439865406414176,0.436862909695113,0.0,0.0,0.102891473010348,1.0,0.02986107473401831,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03459760196077887,0.0,0.0,1.0,0.0,0.0,-0.4130521436761792,0.2184314548475565
Cluster 445,0.5714285714285714,-1.2773092110063853,0.7250720298903354,0.0,0.817023899207883,0.14621744114442925,0.0,0.0,-0.7166363916122707,0.5,0.0342972858115684,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.3625360149451677,0.07310872057221461
Cluster 446,0.8461538461538461,-1.3784062169099345,0.28756076092444743,0.0,-0.17662429341693636,1.0585212729840754,0.0,0.23076923076923078,0.16513409563991394,0.0,0.03219074033740169,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.14378038046222372,0.5292606364920377
Cluster 447,0.5454545454545454,-1.3197903771234323,-1.5499865687322822,0.0,0.21836223290285905,0.37521084060860427,0.0,0.0,-0.8760152283455532,0.18181818181818182,0.0335080854058668,0.9988889287122326,0.0,0.0,1.0,0.0,0.36363636363636365,0.0,0.0,0.21791333643955413,0.0,0.0,0.0,0.0,0.0,-0.7749932843661411,0.18760542030430213
Cluster 448,0.0,-1.4282058531513122,-0.1625455294207616,0.0,-0.11030868634961065,0.4086057113637965,0.0,0.5833333333333334,0.24985322088571213,0.8333333333333334,0.028347251591938117,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2179133364395541,0.0,0.0,0.0,0.0,0.0,-0.0812727647103808,0.2043028556818983
Cluster 449,0.9090909090909091,-1.356961397475848,-1.0893342078541488,0.0,-0.5523571328842709,1.176687738733217,0.0,0.18181818181818182,0.3499758234489281,1.0,0.033644932895855746,0.9988889287122326,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.18181818181818182,0.21791333643955413,0.0,0.0,0.0,0.0,0.0,-0.5446671039270744,0.5883438693666085
Cluster 45,1.0,0.5650901132469944,0.2597191347175272,0.0,-0.5339771694450814,0.5310535707995012,0.0,1.0,-0.3120593445200918,1.0,0.043579680537137205,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030452910887303883,0.0,0.0,0.0,0.0,0.0,0.1298595673587636,0.26552678539975055
Cluster 450,1.0,0.7989577829642781,-0.36545192647422503,0.0,-0.025120653555615133,0.04126213305668234,0.0,0.0,0.8403722441667206,1.0,0.030666870851810402,0.9988889287122326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.033814363121556376,0.0,1.0,0.0,0.0,0.0,-0.18272596323711252,0.020631066528341135
Cluster 451,1.0,0.5139799602624224,-0.9295160418352046,0.0,-0.3392616659159491,0.1812025438403449,0.0,0.0,-0.0937161762481223,0.9523809523809523,0.03549283947835966,0.9988889287122324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03549795962254293,0.0,1.0,0.0,0.0,0.0,-0.4647580209176023,0.09060127192017242
Cluster 452,1.0,0.2618365388718674,0.621660275407489,0.0,0.9228517753759663,-0.4730188765732775,0.0,1.0,1.009559009314359,1.0,0.032400272391670495,0.9988889287122327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03212429662019279,0.0,1.0,0.0,0.0,0.0,0.3108301377037445,-0.23650943828663876
Cluster 453,1.0,0.13130907124972974,-0.9931540445938792,0.0,-0.5404427227032924,0.3803485130324801,0.0,1.0,-0.29131180364356984,1.0,0.038730346031159574,0.9988889287122326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03795838583122189,0.0,1.0,0.0,0.0,0.0,-0.4965770222969396,0.19017425651623995
Cluster 454,0.0,1.05915492543119,1.164571986442432,0.0,-0.1148520480986238,0.10248606277453472,0.0,1.0,0.7218597758265873,1.0,0.03665639224400554,0.9988889287122326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032200160089841424,0.0,1.0,0.0,0.0,0.0,0.582285993221216,0.05124303138726736
Cluster 455,1.0,0.4662771508101552,-0.8261042873523584,0.0,-1.0889488070870306,-0.10567529826616329,0.0,1.0,0.6589255685011374,0.0,0.028636966416974254,0.9988889287122327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044722411383104496,0.0,1.0,0.0,0.0,0.0,-0.4130521436761792,-0.05283764913308163
Cluster 456,1.0,0.2571186785963684,0.34324401333828763,0.0,0.745503396950067,0.5498917030203789,0.0,1.0,0.185881636516436,0.0,0.033290783622312914,0.9988889287122326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.035987130320666715,0.0,1.0,0.0,0.0,0.0,0.17162200666914382,0.2749458515101894
Cluster 457,1.0,0.20994007584137891,-0.2692717632139555,0.0,0.01209996384976132,-1.3150833868465084,0.0,1.0,0.7460652401825297,0.0,0.03854286998260327,0.9988889287122326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.030944576014645144,0.0,1.0,0.0,0.0,0.0,-0.13463588160697776,-0.6575416934232542
Cluster 458,0.0,0.32139097800171645,0.11808999270841172,0.0,0.0880683152350153,-0.46982458458799814,0.0,1.0,0.5557291043153062,0.0,0.033428753527612334,0.9988889287122326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03398351001912036,0.0,1.0,0.0,0.0,0.0,0.05904499635420586,-0.23491229229399907
Cluster 459,1.0,1.05915492543119,-0.547688025283157,0.0,0.053514453638842004,0.7759492896709107,0.0,0.0,0.20662917739295794,0.0,0.03762478874482024,0.9988889287122326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03805212385550004,0.0,1.0,0.0,0.0,0.0,-0.2738440126415785,0.3879746448354553
Cluster 46,1.0,0.3900765590877025,-1.3525641283559393,0.0,-0.2215177909788629,0.508790323629373,0.0,1.0,0.25189653930536954,1.0,0.03897221018471148,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03622874383779006,0.0,0.0,0.0,0.0,0.0,-0.6762820641779697,0.2543951618146865
Cluster 460,1.0,0.8732998236691102,-0.694489327101463,0.0,0.08639822573834262,-0.7602147650679303,0.0,1.0,0.5951740338078243,0.0,0.039229613796833554,0.9988889287122326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030546314729677292,0.0,1.0,0.0,0.0,0.0,-0.3472446635507315,-0.38010738253396514
Cluster 461,1.0,0.40866206926391047,0.09520043440390821,0.0,-0.12548764492017714,0.37521084060860427,0.0,1.0,0.08025779205414219,1.0,0.03544349990713916,0.9988889287122326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483746102290237,0.0,1.0,0.0,0.0,0.0,0.047600217201954106,0.18760542030430208
Cluster 462,1.0,-0.024380317841735655,0.9836014160974511,0.0,0.7749653504455905,-0.6199563078961232,0.0,1.0,0.3082921276879157,1.0,0.03734274757177157,0.9988889287122327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02860470950861973,0.0,1.0,0.0,0.0,0.0,0.49180070804872555,-0.3099781539480616
Cluster 463,0.0,0.10509873638584667,0.4406897050625081,0.0,-0.39654047653743557,0.8983971491066153,0.0,1.0,0.6319537653616587,1.0,0.03128024085158234,0.9988889287122326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03250182191797183,0.0,1.0,0.0,0.0,0.0,0.22034485253125405,0.44919857455330764
Cluster 464,1.0,0.3776862189702305,0.6216602754074891,0.0,0.7336207585295714,-0.6322010938396936,0.0,1.0,0.6094772627454266,0.0,0.04153076950646925,0.9988889287122326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03298567554328992,0.0,1.0,0.0,0.0,0.0,0.31083013770374457,-0.31610054691984674
Cluster 465,0.0,0.4231174660676278,0.621660275407489,0.0,0.05438817705211388,-0.3668973983956667,0.0,1.0,0.5270634198192421,0.0,0.04179659032531685,0.9988889287122326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0401538773998542,0.0,1.0,0.0,0.0,0.0,0.3108301377037445,-0.18344869919783335
Cluster 466,1.0,0.4604359904690613,0.7767779071317584,0.0,0.3175786326556582,-0.6934250235575459,0.0,0.0,0.13104884991419924,1.0,0.035928051733936775,0.9988889287122326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04084083007777494,0.0,1.0,0.0,0.0,0.0,0.3883889535658792,-0.34671251177877294
Cluster 467,0.0,-0.014158287244821252,0.48593234764875337,0.0,0.7641464702807529,-0.09649170880848544,0.0,1.0,0.2948062261181764,1.0,0.0371424859324038,0.9988889287122326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03239355220242998,0.0,1.0,0.0,0.0,0.0,0.24296617382437669,-0.048245854404242734
Cluster 468,1.0,-0.6785902760442568,0.33210736285551956,0.0,0.24475503433576265,-0.3260814452504318,0.0,1.0,0.011602293153651227,0.0,0.03127128059926162,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03813841797785021,0.0,1.0,0.0,0.0,0.0,0.16605368142775978,-0.1630407226252159
Cluster 469,1.0,0.14598685877350423,1.2490249192700895,0.0,0.2406660087616507,-1.134237317526083,0.0,1.0,0.44315114338530864,0.0,0.03427356247685263,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03167867340477636,0.0,1.0,0.0,0.0,0.0,0.6245124596350448,-0.5671186587630414
Cluster 47,0.0,0.3290098827944476,0.6733661526489122,0.0,0.36625750853794126,-0.27360379120655837,0.0,1.0,-0.08087246046741818,0.0,0.034921943401926135,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04238455354902789,0.0,0.0,0.0,0.0,0.0,0.3366830763244561,-0.13680189560327918
Cluster 470,1.0,-0.24050325046221138,1.1387190478217204,0.0,-0.12588592663194126,-0.9558132937769132,0.0,1.0,0.24664229194053605,1.0,0.032236427777806165,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03390303470945738,0.0,1.0,0.0,0.0,0.0,0.5693595239108602,-0.4779066468884565
Cluster 471,1.0,0.07528448047817969,-0.23794993373117032,0.0,0.5516023284597342,0.5004416059405751,0.0,1.0,0.8510996658699223,1.0,0.03332317838070316,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04010832945055728,0.0,1.0,0.0,0.0,0.0,-0.11897496686558516,0.2502208029702875
Cluster 472,0.0,-0.03739017496508123,0.292622874780251,0.0,-0.18744257786126461,0.041262133056682346,0.0,1.0,0.6687334969154931,0.0,0.03775361586909556,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.039073216665417625,0.0,1.0,0.0,0.0,0.0,0.1463114373901255,0.020631066528341156
Cluster 473,0.0,0.20050435529038105,1.200766100511428,0.0,0.8962731091442399,0.9228867209937563,0.0,1.0,0.20040491513000136,1.0,0.03322461560517539,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.045113078384287256,0.0,1.0,0.0,0.0,0.0,0.600383050255714,0.46144336049687806
Cluster 474,0.0,-0.423039511121397,0.9836014160974509,0.0,-0.6117822393969307,-0.9995446721468078,0.0,1.0,0.49709474966426576,0.0,0.04375291208200421,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.035936585307575555,0.0,1.0,0.0,0.0,0.0,0.49180070804872544,-0.4997723360734038
Cluster 475,1.0,0.41438068777966675,0.12051100368292651,0.0,-0.5818572124923733,0.5498917030203789,0.0,1.0,0.47634720878774384,1.0,0.03775436777838121,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04399621739502025,0.0,1.0,0.0,0.0,0.0,0.060255501841463256,0.27494585151018935
Cluster 476,1.0,0.2641081012267372,0.5010132285108351,0.0,0.24445214355249506,-0.4893452578313714,0.0,1.0,0.12248637272706321,1.0,0.032244961351444945,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.037073541768713934,0.0,1.0,0.0,0.0,0.0,0.25050661425541754,-0.2446726289156857
Cluster 477,1.0,-0.32081920515225304,-0.16254552942076161,0.0,0.738732040497211,-0.1424096560968747,0.0,1.0,0.7218597758265873,0.0,0.03507938783556141,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.034332700142169284,0.0,1.0,0.0,0.0,0.0,-0.08127276471038081,-0.07120482804843736
Cluster 478,1.0,0.2267895768253037,0.4148367664417966,0.0,-1.018169721554191,0.9858599058464045,0.0,1.0,0.2851734392826483,0.0,0.03680359638927427,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03259995801481765,0.0,1.0,0.0,0.0,0.0,0.2074183832208983,0.49292995292320224
Cluster 479,0.0,0.15194970995503765,0.2597191347175272,0.0,0.47280339812528827,0.7759492896709106,0.0,1.0,-0.14348557489835065,1.0,0.038233396652449694,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03062614243217085,0.0,1.0,0.0,0.0,0.0,0.1298595673587636,0.3879746448354553
Cluster 48,0.0,0.4458330896163264,0.36313088920037345,0.0,-0.0884031922025832,-0.9033356397330398,0.0,1.0,0.49709474966426587,0.8571428571428571,0.0367549550195333,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.040088168882835694,0.0,0.0,0.0,0.0,0.0,0.18156544460018673,-0.45166781986651977
Cluster 480,1.0,-0.12660062381087958,0.18733090657953486,0.0,0.9896391930864589,-0.9138311705418143,0.0,1.0,0.7398409779195732,0.0,0.03385183326762476,0.9988889287122327,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.041604243575499036,0.0,1.0,0.0,0.0,0.0,0.09366545328976743,-0.45691558527090714
Cluster 481,1.0,-0.35620315721849516,1.3455425567874129,0.0,-0.5808087443964471,-1.2585689901838752,0.0,1.0,0.3518619635286119,1.0,0.03687764155130912,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.032780738490211236,0.0,1.0,0.0,0.0,0.0,0.6727712783937064,-0.6292844950919376
Cluster 482,0.0,0.12987941662079067,1.2139275965365177,0.0,-0.5573135275195576,-0.29268657449523955,0.0,1.0,1.1836497386691753,0.0,0.039793295124645196,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04496417528208497,0.0,1.0,0.0,0.0,0.0,0.6069637982682589,-0.14634328724761977
Cluster 483,0.0,0.08413046849474022,0.2875607609244474,0.0,1.055849953344192,-0.5238818335696471,0.0,1.0,0.6008324540468758,1.0,0.03587409329139011,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04842120354109166,0.0,1.0,0.0,0.0,0.0,0.1437803804622237,-0.2619409167848235
Cluster 484,0.0,-1.3941324178282641,0.6216602754074891,0.0,0.7196661474433167,-0.5359920614259256,0.0,1.0,0.7860783547301079,0.7857142857142857,0.038882374927677925,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2179133364395541,0.0,1.0,0.0,0.0,0.0,0.31083013770374457,-0.2679960307129628
Cluster 485,0.0,0.6502737015546143,0.08827333123280844,0.0,-0.07892362163603342,0.7372815445859512,0.0,1.0,-0.09912405657683979,0.0,0.033305729468289136,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02733159913151571,0.0,1.0,0.0,0.0,0.0,0.04413666561640422,0.3686407722929756
Cluster 486,0.0,0.44583308961632645,0.0681032367051945,0.0,0.1107793140545706,0.21412969931885373,0.0,0.0,0.22737671826947992,0.0,0.041031630744839384,0.9988889287122324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.045893358239320906,0.0,1.0,0.0,0.0,0.0,0.03405161835259725,0.10706484965942686
Cluster 487,1.0,0.9490715190028811,-1.2158870542492404,0.0,-0.1567033995943403,0.041262133056682346,0.0,0.0,-0.9344855708157515,0.0,0.04037351845674123,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.040467256481019384,0.0,1.0,0.0,0.0,0.0,-0.6079435271246202,0.020631066528341173
Cluster 488,1.0,0.7865674428468062,-1.0070748576973394,0.0,-0.8781368219328232,0.5922775005173536,0.0,0.0,-1.1436899413206816,0.0,0.030590301422888027,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04386939536217335,0.0,1.0,0.0,0.0,0.0,-0.5035374288486697,0.29613875025867675
Cluster 489,0.0,0.6502737015546143,-0.547688025283157,0.0,0.27893509426295326,0.3803485130324801,0.0,0.0,-0.3120593445200918,0.0,0.03771025576695619,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04498598065136893,0.0,1.0,0.0,0.0,0.0,-0.2738440126415785,0.19017425651623998
Cluster 49,0.0,0.3436127836471825,1.200766100511428,0.0,-0.7795458719792391,-0.7668937392189688,0.0,1.0,0.22737671826947992,0.1,0.04722769793197374,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02722841475215937,0.0,0.0,0.0,0.0,0.0,0.600383050255714,-0.3834468696094843
Cluster 490,1.0,0.38570349786977115,-0.6557790446747293,0.0,-0.2464090963898999,-0.9527263729508029,0.0,0.0,0.22737671826947992,1.0,0.039503117113660224,0.9988889287122324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03782069797203131,0.0,1.0,0.0,0.0,0.0,-0.3278895223373646,-0.47636318647540143
Cluster 491,1.0,-1.4413110205832536,0.6773435278213294,0.0,0.4183813510211245,-0.015252263605950576,0.0,1.0,0.144386554763392,1.0,0.036905211558449745,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2179133364395541,0.0,1.0,0.0,0.0,0.0,0.3386717639106647,-0.0076261318029752796
Cluster 492,0.0,0.6502737015546143,-0.6451337170073774,0.0,0.798647623562321,-0.6934250235575459,0.0,0.0,-0.37948885236878827,0.0,0.0363584638543421,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03192537901867312,0.0,1.0,0.0,0.0,0.0,-0.3225668585036887,-0.34671251177877294
Cluster 493,0.0,-1.3770957001667403,0.5613367519591621,0.0,0.2202208808910919,-0.6322010938396936,0.0,1.0,-0.7166363916122706,1.0,0.036085922846253955,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2179133364395541,0.0,1.0,0.0,0.0,0.0,0.28066837597958105,-0.31610054691984674
